Latitude,Longitude,Elevation
39.27642000,-119.900260,2651.0
39.27676000,-119.899960,2653.0
39.27700000,-119.899580,2661.0
39.27750000,-119.899040,2663.0
39.27765000,-119.899040,2664.0
39.27815000,-119.899690,2661.0
39.27912000,-119.899870,2660.0
39.27970000,-119.899800,2664.0
39.27985000,-119.899820,2667.0
39.27991000,-119.899980,2667.0
39.27996000,-119.900700,2674.0
39.28038000,-119.900050,2682.0
39.28044000,-119.899860,2682.0
39.28059000,-119.899990,2687.0
39.28069000,-119.900370,2691.0
39.28051000,-119.900980,2691.0
39.28050000,-119.901180,2691.0
39.28073000,-119.901150,2692.0
39.28083000,-119.901080,2693.0
39.28108000,-119.900710,2694.0
39.28157000,-119.900550,2689.0
39.28202000,-119.900480,2684.0
39.28222000,-119.900320,2682.0
39.28246000,-119.900040,2685.0
39.28280000,-119.899950,2685.0
39.28325000,-119.899690,2689.0
39.28339000,-119.899780,2687.0
39.28347000,-119.900110,2679.0
39.28362000,-119.900260,2677.0
39.28381000,-119.900410,2678.0
39.28400000,-119.900440,2679.0
39.28421000,-119.900340,2680.0
39.28466000,-119.900120,2680.0
39.28490000,-119.899770,2685.0
39.28529000,-119.899410,2688.0
39.28534000,-119.899470,2687.0
39.28533000,-119.899740,2684.0
39.28532000,-119.900210,2684.0
39.28533000,-119.900430,2683.0
39.28538000,-119.900910,2682.0
39.28559000,-119.901340,2678.0
39.28575000,-119.901440,2676.0
39.28588000,-119.901630,2672.0
39.28648000,-119.902200,2669.0
39.28706000,-119.902310,2676.0
39.28740000,-119.902330,2671.0
39.28816000,-119.901940,2680.0
39.28848000,-119.901720,2683.0
39.28879000,-119.901700,2675.0
39.28970000,-119.902130,2673.0
39.29003000,-119.902210,2678.0
39.29046000,-119.902750,2678.0
39.29050000,-119.902970,2678.0
39.29028000,-119.903410,2672.0
39.29019000,-119.903970,2676.0
39.29019000,-119.904500,2679.0
39.29011000,-119.905100,2675.0
39.29006000,-119.905260,2674.0
39.28946000,-119.906200,2682.0
39.28922000,-119.906790,2683.0
39.28903000,-119.907740,2681.0
39.28905000,-119.908620,2681.0
39.28898000,-119.909820,2684.0
39.28894000,-119.910490,2682.0
39.28903000,-119.910630,2681.0
39.28958000,-119.910700,2682.0
39.28996000,-119.910650,2684.0
39.29013000,-119.910670,2684.0
39.29022000,-119.910820,2682.0
39.29033000,-119.911070,2679.0
39.29062000,-119.911320,2676.0
39.29107000,-119.911500,2681.0
39.29134000,-119.911890,2680.0
39.29151000,-119.912250,2679.0
39.29178000,-119.912640,2679.0
39.29206000,-119.912730,2680.0
39.29236000,-119.912920,2677.0
39.29259000,-119.913060,2673.0
39.29271000,-119.912880,2672.0
39.29283000,-119.912860,2670.0
39.29288000,-119.912760,2670.0
39.29294000,-119.912580,2671.0
39.29325000,-119.912170,2669.0
39.29334000,-119.912010,2668.0
39.29352000,-119.911850,2664.0
39.29362000,-119.911560,2663.0
39.29379000,-119.911360,2659.0
39.29424000,-119.910740,2654.0
39.29437000,-119.910670,2652.0
39.29446000,-119.910630,2651.0
39.29454000,-119.910670,2650.0
39.29459000,-119.910950,2650.0
39.29477000,-119.912190,2639.0
39.29487000,-119.913170,2633.0
39.29509000,-119.913660,2630.0
39.29533000,-119.913880,2629.0
39.29580000,-119.914070,2627.0
39.29645000,-119.914080,2626.0
39.29758000,-119.914150,2623.0
39.29801000,-119.914270,2622.0
39.29827000,-119.914300,2621.0
39.29845000,-119.914180,2620.0
39.29881000,-119.914090,2616.0
39.29902000,-119.914060,2613.0
39.29916000,-119.914030,2611.0
39.29928000,-119.914160,2611.0
39.29942000,-119.914400,2610.0
39.29988000,-119.914530,2608.0
39.30027000,-119.914570,2605.0
39.30041000,-119.914630,2604.0
39.30060000,-119.914770,2603.0
39.30071000,-119.914910,2603.0
39.30081000,-119.915060,2603.0
39.30095000,-119.915120,2603.0
39.30111000,-119.915120,2601.0
39.30125000,-119.915130,2600.0
39.30137000,-119.915140,2599.0
39.30146000,-119.915130,2599.0
39.30175000,-119.915030,2598.0
39.30204000,-119.914860,2598.0
39.30231000,-119.914600,2599.0
39.30273000,-119.914460,2601.0
39.30344000,-119.914450,2608.0
39.30427000,-119.914550,2617.0
39.30455000,-119.914410,2621.0
39.30476000,-119.914010,2623.0
39.30492000,-119.913820,2626.0
39.30515000,-119.913310,2631.0
39.30551000,-119.912510,2634.0
39.30564000,-119.912000,2633.0
39.30721000,-119.909020,2657.0
39.30732000,-119.908840,2659.0
39.30745000,-119.908620,2660.0
39.30755000,-119.908280,2660.0
39.30762000,-119.908230,2662.0
39.30768000,-119.908190,2663.0
39.30768000,-119.907520,2660.0
39.30759000,-119.907060,2658.0
39.30732000,-119.907070,2656.0
39.30734000,-119.906920,2656.0
39.30735000,-119.906910,2656.0
39.30731000,-119.906600,2652.0
39.30728000,-119.906480,2652.0
39.30717000,-119.906000,2651.0
39.30714000,-119.905780,2649.0
39.30721000,-119.905200,2647.0
39.30730000,-119.904690,2653.0
39.30739000,-119.904450,2654.0
39.30742000,-119.904260,2653.0
39.30745000,-119.903920,2655.0
